0,2784,
1,2784,
2,2783,
3,2786,
4,2789,
5,2787,
6,2787,
7,2782,
8,2783,
9,2782,
10,2790,
11,2785,
12,2784,
13,2783,
14,2783,
15,2786,
16,2787,
17,2788,
18,2787,
19,2789,
20,2784,
21,2784,
22,2784,
23,2786,
24,2789,
25,2788,
26,2785,
27,2782,
28,2786,
29,2787,
30,2785,
31,2789,
32,2789,
33,2786,
34,2783,
35,2789,
36,2789,
37,2786,
38,2787,
39,2784,
40,2789,
41,2782,
42,2789,
43,2787,
44,2787,
45,2786,
46,2787,
47,2786,
48,2790,
49,2789,
50,2789,
51,2790,
52,2787,
53,2787,
54,2788,
55,2785,
56,2787,
57,2783,
58,2784,
59,2786,
60,2787,
61,2784,
62,2783,
63,2785,
64,2780,
65,2781,
66,2784,
67,2780,
68,2784,
69,2785,
70,2793,
71,2786,
72,2783,
73,2780,
74,2785,
75,2783,
76,2781,
77,2784,
78,2783,
79,2783,
80,2784,
81,2783,
82,2786,
83,2783,
84,2785,
85,2787,
86,2782,
87,2786,
88,2786,
89,2783,
90,2780,
91,2787,
92,2785,
93,2785,
94,2784,
95,2781,
96,2789,
97,2782,
98,2789,
99,2785,
100,2787,
101,2786,
102,2784,
103,2786,
104,2787,
105,2792,
106,2784,
107,2786,
108,2785,
109,2785,
110,2786,
111,2787,
112,2786,
113,2787,
114,2789,
115,2783,
116,2788,
117,2785,
118,2785,
119,2784,
120,2786,
121,2788,
122,2785,
123,2789,
124,2790,
125,2790,
126,2787,
127,2787,
128,2785,
129,2787,
130,2789,
131,2784,
132,2789,
133,2790,
134,2787,
135,2790,
136,2787,
137,2789,
138,2788,
139,2788,
140,2786,
141,2787,
142,2786,
143,2786,
144,2788,
145,2786,
146,2790,
147,2788,
148,2787,
149,2790,
150,2789,
151,2785,
152,2787,
153,2787,
154,2789,
155,2787,
156,2789,
157,2788,
158,2787,
159,2790,
160,2784,
161,2789,
162,2788,
163,2785,
164,2786,
165,2787,
166,2786,
167,2787,
168,2786,
169,2788,
170,2788,
171,2786,
172,2786,
173,2786,
174,2787,
175,2788,
176,2794,
177,2789,
178,2789,
179,2792,
180,2790,
181,2790,
182,2794,
183,2787,
184,2790,
185,2792,
186,2787,
187,2783,
188,2779,
189,2782,
190,2787,
191,2781,
192,2786,
193,2783,
194,2786,
195,2785,
196,2782,
197,2787,
198,2782,
199,2783,
200,2783,
201,2789,
202,2788,
203,2779,
204,2789,
205,2785,
206,2784,
207,2783,
208,2784,
209,2784,
210,2786,
211,2788,
212,2784,
213,2783,
214,2785,
215,2786,
216,2786,
217,2781,
218,2783,
219,2788,
220,2786,
221,2784,
222,2784,
223,2783,
224,2784,
225,2785,
226,2784,
227,2787,
228,2784,
229,2785,
230,2785,
231,2783,
232,2787,
233,2783,
234,2787,
235,2780,
236,2785,
237,2787,
238,2784,
239,2784,
240,2784,
241,2783,
242,2783,
243,2785,
244,2789,
245,2785,
246,2785,
247,2784,
248,2779,
249,2787,
250,2789,
251,2785,
252,2785,
253,2788,
254,2781,
255,2786,
256,2783,
257,2784,
258,2788,
259,2783,
260,2791,
261,2786,
262,2783,
263,2784,
264,2784,
265,2786,
266,2785,
267,2785,
268,2787,
269,2784,
270,2783,
271,2789,
272,2785,
273,2783,
274,2783,
275,2785,
276,2786,
277,2779,
278,2785,
279,2783,
280,2782,
281,2786,
282,2781,
283,2784,
284,2782,
285,2789,
286,2780,
287,2784,
288,2784,
289,2783,
290,2787,
291,2781,
292,2783,
293,2785,
294,2781,
295,2783,
296,2787,
297,2784,
298,2784,
299,2788,
300,2789
