938,2970,
,2974,
1929,2973,
1930,2971,
1931,2974,
1932,2975,
1933,2971,
1934,2972,
1935,2972,
1936,2974,
1937,2976,
1938,2970,
,2974,
1929,2973,
1930,2971,
1931,2974,
1932,2975,
1933,2971,
1934,2972,
1935,2972,
1936,2974,
1937,2976,
1938,2970,
0,2977,
1,2975,
2,2974,
3,2976,
4,2974,
5,2970,
6,2977,
7,2975,
8,2966,
9,2969,
10,2971,
11,2963,
12,2967,
13,2973,
14,2958,
15,2969,
16,2973,
17,2950,
18,2971,
19,2972,
20,2956,
21,2972,
22,2972,
23,2957,
24,2971,
25,2971,
26,2973,
27,2969,
28,2972,
29,2971,
30,2972,
31,2972,
32,2974,
33,2973,
34,2975,
35,2969,
36,2971,
37,2971,
38,2972,
39,2972,
40,2974,
41,2975,
42,2974,
43,2976,
44,2971,
45,2976,
46,2975,
47,2973,
48,2979,
49,2972,
50,2977,
51,2978,
52,2977,
53,2974,
54,2974,
55,2978,
56,2979,
57,2973,
58,2977,
59,2978,
60,2975,
61,2975,
62,2975,
63,2977,
64,2976,
65,2974,
66,2978,
67,2979,
68,2978,
69,2979,
70,2977,
71,2971,
72,2973,
73,2969,
74,2970,
75,2973,
76,2972,
77,2970,
78,2977,
79,2969,
80,2973,
81,2973,
82,2973,
83,2975,
84,2975,
85,2971,
86,2975,
87,2972,
88,2973,
89,2971,
90,2975,
91,2972,
92,2975,
93,2977,
94,2972,
95,2972,
96,2973,
97,2974,
98,2972,
99,2971,
100,2973,
101,2973,
102,2971,
103,2975,
104,2976,
105,2972,
106,2974,
107,2974,
108,2972,
109,2970,
110,2969,
111,2970,
112,2975,
113,2974,
114,2970,
115,2972,
116,2967,
117,2970,
118,2968,
119,2973,
120,2969,
121,2973,
122,2976,
123,2976,
124,2972,
125,2974,
126,2973,
127,2974,
128,2975,
129,2970,
130,2975,
131,2976,
132,2969,
133,2976,
134,2972,
135,2972,
136,2974,
137,2971,
138,2974,
139,2965,
140,2972,
141,2974,
142,2956,
143,2971,
144,2975,
145,2954,
146,2971,
147,2977,
148,2955,
149,2974,
150,2976,
151,2950,
152,2977,
153,2977,
154,2950,
155,2976,
156,2975,
157,2953,
158,2976,
159,2976,
160,2950,
161,2976,
162,2977,
163,2970,
164,2975,
165,2977,
166,2980,
167,2976,
168,2975,
169,2971,
170,2974,
171,2971,
172,2974,
173,2969,
174,2976,
175,2971,
176,2973,
177,2974,
178,2972,
179,2972,
180,2977,
181,2971,
182,2972,
183,2973,
184,2976,
185,2970,
186,2971,
187,2973,
188,2973,
189,2975,
190,2974,
191,2975,
192,2971,
193,2969,
194,2975,
195,2972,
196,2972,
197,2976,
198,2975,
199,2973,
200,2975,
201,2976,
202,2974,
203,2976,
204,2975,
205,2976,
206,2975,
207,2976,
208,2973,
209,2973,
210,2970,
211,2972,
212,2969,
213,2972,
214,2976,
215,2974,
216,2971,
217,2971,
218,2974,
219,2975,
220,2973,
221,2974,
222,2974,
223,2973,
224,2976,
225,2975,
226,2971,
227,2973,
228,2979,
229,2977,
230,2976,
231,2976,
232,2972,
233,2973,
234,2979,
235,2981,
236,2977,
237,2977,
238,2974,
239,2974,
240,2974,
241,2973,
242,2973,
243,2973,
244,2972,
245,2974,
246,2971,
247,2974,
248,2972,
249,2974,
250,2971,
251,2975,
252,2973,
253,2972,
254,2972,
255,2974,
256,2976,
257,2972,
258,2972,
259,2973,
260,2975,
261,2968,
262,2973,
263,2975,
264,2959,
265,2976,
266,2973,
267,2954,
268,2974,
269,2972,
270,2952,
271,2974,
272,2973,
273,2954,
274,2979,
275,2976,
276,2959,
277,2974,
278,2977,
279,2951,
280,2976,
281,2973,
282,2966,
283,2973,
284,2975,
285,2971,
286,2973,
287,2972,
288,2970,
289,2974,
290,2968,
291,2971,
292,2974,
293,2970,
294,2973,
295,2975,
296,2972,
297,2975,
298,2973,
299,2971,
300,2973,
301,2974,
302,2971,
303,2974,
304,2973,
305,2974,
306,2976,
307,2971,
308,2976,
309,2971,
310,2974,
311,2975,
312,2975,
