297,99.9394,590.907,0.270583
298,99.939,586.594,0.241303
299,99.9395,587.799,0.363263
300,99.938,590.779,0.361394
301,99.9396,590.328,0.416714
302,99.9383,588.772,0.270282
303,99.9409,587.316,0.370224
304,99.9387,590.413,0.268173
305,99.9386,586.587,0.267913
306,99.9399,585.971,0.359984
307,99.9415,590.815,0.362074
308,99.9389,591.894,0.359394
309,99.9387,592.445,0.351153
310,99.9391,591.97,0.361253
311,99.9384,590.711,0.270502
312,99.936,591.533,0.266383
313,99.9377,587.772,0.263412
314,99.9353,586.131,0.359694
315,99.9346,592.225,0.361954
316,99.9345,591.01,0.360673
317,99.9355,590.782,0.362014
318,99.9354,590.649,0.361514
319,99.9347,590.843,0.270893
320,99.9356,587.211,0.300533
321,99.9383,588.225,0.300413
322,99.9364,588.854,0.359024
323,99.9358,593.731,0.362704
324,99.9382,590.815,0.361364
325,99.937,590.586,0.361924
326,99.9377,590.551,0.368084
327,99.9374,590.683,0.368153
328,99.9372,591.367,0.302753
329,99.9366,591.109,0.301553
330,99.9413,587.417,0.452015
331,99.938,590.644,0.361833
332,99.9656,591.211,0.375244
333,99.9783,590.772,0.400034
334,99.9751,591.414,0.387494
335,99.9763,590.546,0.324183
336,99.9808,589.764,0.285353
337,99.9829,587.375,0.325543
338,99.9811,588.379,0.477265
339,99.9826,594.274,0.391914
340,99.9806,589.665,0.391154
341,99.9805,594.06,0.390734
342,99.9803,589.702,0.389774
343,99.9801,591.593,0.345574
344,99.9814,589.242,0.323773
345,99.9819,588.08,0.323843
346,99.9825,587.49,0.388274
347,99.9804,589.635,0.387914
348,99.98,589.798,0.394584
349,99.9821,590.82,0.399304
350,99.9813,591.728,0.389684
351,99.9827,589.302,0.329363
352,99.9806,589.732,0.287593
353,99.9807,586.17,0.403514
354,99.9797,590.385,0.389884
355,99.9801,592.783,0.393154
356,99.981,591.851,0.389594
357,99.9821,591.021,0.389144
358,99.981,590.62,0.391314
359,99.982,591.043,0.391474
360,99.9817,590.153,0.284203
361,99.9805,587.675,0.391964
362,99.9819,590.392,0.426164
363,99.9819,591.337,0.395445
364,99.9808,589.952,0.394074
365,99.9821,590.17,0.399855
366,99.9814,589.567,0.395024
367,99.9813,590.516,0.329344
368,99.9818,589.831,0.278333
369,99.9811,587.707,0.393394
370,99.9812,589.636,0.399064
371,99.9802,589.929,0.401625
372,99.9812,589.633,0.394574
373,99.9822,589.476,0.405945
374,99.9824,590.94,0.395365
375,99.9823,589.633,0.400904
376,99.9821,589.432,0.280613
377,99.9812,589.574,0.391684
378,99.981,591.091,0.454294
379,99.9812,590.696,0.403645
380,99.981,592.156,0.414364
381,99.982,590.115,0.329173
382,99.9813,587.647,0.282883
383,99.9824,588.194,0.287003
384,99.9804,588.024,0.289783
385,99.9799,590.798,0.397714
386,99.9788,594.612,0.396054
387,99.9783,593.957,0.278243
388,99.9823,592.915,0.396124
389,99.9775,595.499,0.404954
390,99.9612,595.268,0.384774
391,99.957,595.189,0.383584
392,99.9295,593.771,0.265303
393,99.9241,586.26,0.256483
394,99.932,586.723,0.274572
395,99.9399,587.474,0.363454
396,99.9399,592.22,0.364524
397,99.9436,591.605,0.364834
